,query_sku,rec_sku,price
20582,TW361,110STMDY,284.0
20583,TW361,BLPTHC87,610.0
20584,TW361,313SIMA,620.0
20585,TW361,214SIMFMYA,396.0
20586,TW361,212EFTXY,459.0
20587,TW361,212IMFMSYA,272.0
20588,TW361,315SIMMYA,605.0
20589,TW361,110TMDY,177.5
20590,TW381,TW381,56.25
20591,TW381,TW401,61.0
20592,TW381,S9706KRA,51.25
20593,TW381,112TMMY,245.0
20594,TW381,RTD48,198.0
20595,TW381,FCO16A,34.25
20596,TW381,FCO18A,34.25
20597,TW381,SGASA204CR,67.25
20598,TW381,TMUS141A,59.5
20599,TW381,FLE140A,18.85
20600,TW401,TW401,61.0
20601,TW401,S9706KRA,51.25
20602,TW401,BLPTHC87,610.0
20603,TW401,112TMMY,245.0
20604,TW401,315SIMMYA,605.0
20605,TW401,214SIMFMYA,396.0
20606,TW401,TW381,56.25
20607,TW401,212IMFMSYA,272.0
20608,TW401,TWM30,57.0
20609,TW401,212SFSMY,391.0
20610,TW421,RTD48,198.0
20611,TW421,FCO16A,34.25
20612,TW421,TW401,61.0
20613,TW421,SGASA204CR,67.25
20614,TW421,112TMMY,245.0
20615,TW421,FCO18A,34.25
20616,TW421,TW381,56.25
20617,TW421,S9706KRA,51.25
20618,TW421,A277,10.6
20619,TW421,SOXRR707A,400.0
20620,TW441,112TMMY,245.0
20621,TW441,S9706KRA,51.25
20622,TW441,TW381,56.25
20623,TW441,TW401,61.0
20624,TW441,IMM360,68.25
20625,TW441,RTD48,198.0
20626,TW441,STX70E,64.5
20627,TW441,FCO18A,34.25
20628,TW441,FCO16A,34.25
20629,TW441,SGASA204CR,67.25
20630,TW461,S9706KRA,51.25
20631,TW461,212FSMY,260.0
20632,TW461,112TMMY,245.0
20633,TW461,TWM32,63.5
20634,TW461,315IMMYA,375.0
20635,TW461,208EPIT,403.0
20636,TW461,TW401,61.0
20637,TW461,212IMFMSYA,272.0
20638,TW461,315SIMMYA,605.0
20639,TW461,TW381,56.25
20640,TW481,S9706KRA,51.25
20641,TW481,RTD48,198.0
20642,TW481,FCO18A,34.25
20643,TW481,FCO16A,34.25
20644,TW481,TW401,61.0
20645,TW481,SGASA204CR,67.25
20646,TW481,112TMMY,245.0
20647,TW481,TW381,56.25
20648,TW481,SOXRR707A,400.0
20649,TW481,A277,10.6
20650,TWM17,10SSD,12.55
20651,TWM17,1412A,53.0
20652,TWM17,A159,55.5
20653,TWM17,340SSDP,22.3
20654,TWM17,14V,88.75
20655,TWM17,30SSD,18.3
20656,TWM17,A129,46.75
20657,TWM17,208CCP,50.5
20658,TWM17,A106,50.25
20659,TWM17,2420A,83.75
20660,TWM18,10SSD,12.55
20661,TWM18,14V,88.75
20662,TWM18,1412A,53.0
20663,TWM18,7031A,45.5
20664,TWM18,110TMDY,177.5
20665,TWM18,30SSD,18.3
20666,TWM18,315IMMYA,375.0
20667,TWM18,208CCP,50.5
20668,TWM18,A127,45.5
20669,TWM18,211FY,246.0
20670,TWM19,112STMMY,355.0
20671,TWM19,313TWMYA,402.0
20672,TWM19,110TMDY,177.5
20673,TWM19,214IMFMYA,266.0
20674,TWM19,211SFSY,377.0
20675,TWM19,112TMMY,245.0
20676,TWM19,208EPIT,403.0
20677,TWM19,BLPTHC87,610.0
20678,TWM19,313SIMA,620.0
20679,TWM19,207EFAMY,218.5
20680,TWM20,212FSMY,260.0
20681,TWM20,315SIMMYA,605.0
20682,TWM20,212SFSMY,391.0
20683,TWM20,214IMFMYA,266.0
20684,TWM20,110TMDY,177.5
20685,TWM20,313TWMYA,402.0
20686,TWM20,315IMMYA,375.0
20687,TWM20,212IMFMSYA,272.0
20688,TWM20,214SIMFMYA,396.0
20689,TWM20,BLPTHC87,610.0
20690,TWM21,110TMDY,177.5
20691,TWM21,313TWMYA,402.0
20692,TWM21,315SIMMYA,605.0
20693,TWM21,BLPTHC87,610.0
20694,TWM21,214IMFMYA,266.0
20695,TWM21,212SFSMY,391.0
20696,TWM21,315IMMYA,375.0
20697,TWM21,214SIMFMYA,396.0
20698,TWM21,211FY,246.0
20699,TWM21,212FSMY,260.0
20700,TWM22,110TMDY,177.5
20701,TWM22,313TWMYA,402.0
20702,TWM22,212SFSMY,391.0
20703,TWM22,211FY,246.0
20704,TWM22,BLPTHC87,610.0
20705,TWM22,212IMFMSYA,272.0
20706,TWM22,214IMFMYA,266.0
20707,TWM22,315SIMMYA,605.0
20708,TWM22,212FSMY,260.0
20709,TWM22,214SIMFMYA,396.0
20710,TWM23,212SFSMY,391.0
20711,TWM23,211FY,246.0
20712,TWM23,212FSMY,260.0
20713,TWM23,313TWMYA,402.0
20714,TWM23,BLPTHC87,610.0
20715,TWM23,315SIMMYA,605.0
20716,TWM23,315IMMYA,375.0
20717,TWM23,214IMFMYA,266.0
20718,TWM23,110TMDY,177.5
20719,TWM23,214SIMFMYA,396.0
20720,TWM24,212SFSMY,391.0
20721,TWM24,110TMDY,177.5
20722,TWM24,214IMFMYA,266.0
20723,TWM24,211FY,246.0
20724,TWM24,214SIMFMYA,396.0
20725,TWM24,212FSMY,260.0
20726,TWM24,212IMFMSYA,272.0
20727,TWM24,313TWMYA,402.0
20728,TWM24,BLPTHC87,610.0
20729,TWM24,315IMMYA,375.0
20730,TWM25,212SFSMY,391.0
20731,TWM25,BLPTHC87,610.0
20732,TWM25,110TMDY,177.5
20733,TWM25,214IMFMYA,266.0
20734,TWM25,214SIMFMYA,396.0
20735,TWM25,315SIMMYA,605.0
20736,TWM25,315IMMYA,375.0
20737,TWM25,212IMFMSYA,272.0
20738,TWM25,212FSMY,260.0
20739,TWM25,211FY,246.0
20740,TWM26,211FY,246.0
20741,TWM26,S9706KRA,51.25
20742,TWM26,212SFSMY,391.0
20743,TWM26,212IMFMSYA,272.0
20744,TWM26,315SIMMYA,605.0
20745,TWM26,110TMDY,177.5
20746,TWM26,211SFY,377.0
20747,TWM26,313SIMA,620.0
20748,TWM26,315IMMYA,375.0
20749,TWM26,124STTMM,600.0
20750,TWM27,315SIMMYA,605.0
20751,TWM27,315IMMYA,375.0
20752,TWM27,110TMDY,177.5
20753,TWM27,212FSMY,260.0
20754,TWM27,214IMFMYA,266.0
20755,TWM27,211FY,246.0
20756,TWM27,212SFSMY,391.0
20757,TWM27,212IMFMSYA,272.0
20758,TWM27,BLPTHC87,610.0
20759,TWM27,214SIMFMYA,396.0
20760,TWM28,110TMDY,177.5
20761,TWM28,212SFSMY,391.0
20762,TWM28,212IMFMSYA,272.0
20763,TWM28,211FY,246.0
20764,TWM28,BLPTHC87,610.0
20765,TWM28,214SIMFMYA,396.0
20766,TWM28,315IMMYA,375.0
20767,TWM28,212FSMY,260.0
20768,TWM28,315SIMMYA,605.0
20769,TWM28,214IMFMYA,266.0
20770,TWM29,315IMMYA,375.0
20771,TWM29,BLPTHC87,610.0
20772,TWM29,212IMFMSYA,272.0
20773,TWM29,315SIMMYA,605.0
20774,TWM29,214IMFMYA,266.0
20775,TWM29,212SFSMY,391.0
20776,TWM29,211FY,246.0
20777,TWM29,110TMDY,177.5
20778,TWM29,212FSMY,260.0
20779,TWM29,214SIMFMYA,396.0
20780,TWM30,BLPTHC87,610.0
20781,TWM30,212FSMY,260.0
20782,TWM30,212SFSMY,391.0
20783,TWM30,TWM30,57.0
20784,TWM30,214IMFMYA,266.0
20785,TWM30,110TMDY,177.5
20786,TWM30,TWM26,44.0
20787,TWM30,315SIMMYA,605.0
20788,TWM30,315IMMYA,375.0
20789,TWM30,S9706KRA,51.25
20790,TWM31,315IMMYA,375.0
20791,TWM31,214SIMFMYA,396.0
20792,TWM31,214IMFMYA,266.0
20793,TWM31,212FSMY,260.0
20794,TWM31,315SIMMYA,605.0
20795,TWM31,212IMFMSYA,272.0
20796,TWM31,BLPTHC87,610.0
20797,TWM31,211FY,246.0
20798,TWM31,212SFSMY,391.0
20799,TWM31,110TMDY,177.5
20800,TWM32,TWM32,63.5
20801,TWM32,212SFSMY,391.0
20802,TWM32,212FSMY,260.0
20803,TWM32,BLPTHC87,610.0
20804,TWM32,211FY,246.0
20805,TWM32,214IMFMYA,266.0
20806,TWM32,315IMMYA,375.0
20807,TWM32,212IMFMSYA,272.0
20808,TWM32,TWM30,57.0
20809,TWM32,214SIMFMYA,396.0
20810,TX72,F80,142.0
20811,TX72,TMXK60,28.75
20812,TX72,TMXK2,20.95
20813,TX72,SOEXM21,75.75
20814,TX72,FXK3,34.25
20815,TX72,T72,115.5
20816,TX72,TMXK4,27.25
20817,TX72,FXK11,53.5
20818,TX72,FXK6,42.0
20819,TX72,304IMX,243.0
20820,TXM72,106ATMXW,186.0
20821,TXM72,TKF72,129.0
20822,TXM72,FKF80A,153.0
20823,TXM72,THLLF72,179.5
20824,TXM72,TF72,142.0
20825,TXM72,FC72,116.0
20826,TXM72,TK72,110.0
20827,TXM72,SHLF80A,284.0
20828,TXM72,LN47ACF,71.75
20829,TXM72,FK80,131.0
20830,TZERO,BLPBTWSET,129.0
20831,TZERO,TMR4,86.75
20832,TZERO,F80,142.0
20833,TZERO,TKF72,129.0
20834,TZERO,PPN4050,8.95
20835,TZERO,T72,115.5
20836,TZERO,OXI707BK,252.0
20837,TZERO,VS814A,1035.0
20838,TZERO,TNF72,148.5
20839,TZERO,110TMDY,177.5
20840,UIM225,PL400B,235.5
20841,UIM225,SGDMRC44B,100.0
20842,UIM225,212SFSMY,391.0
20843,UIM225,UIM225,28.75
20844,UIM225,S9706KRA,51.25
20845,UIM225,SOEXM710,510.0
20846,UIM225,212FSMY,260.0
20847,UIM225,SGASA204CR,67.25
20848,UIM225,112STMMY,355.0
20849,UIM225,HBBD24,137.5
20850,UIM2FL,UIM2FL,23.95
20851,UIM2FL,110TMDY,177.5
20852,UIM2FL,PTM30,139.0
20853,UIM2FL,GA294,23.55
20854,UIM2FL,PPN4050,8.95
20855,UIM2FL,61CF,58.5
20856,UIM2FL,86ACF,59.75
20857,UIM2FL,T72,115.5
20858,UIM2FL,SOEX710,497.0
20859,UIM2FL,SOEX30,85.25
20860,UIM2LT,SSFP1,23.7
20861,UIM2LT,HBPT24,96.0
20862,UIM2LT,SSFP2,23.7
20863,UIM2LT,UIM2LT,35.5
20864,UIM2LT,490CF,90.5
20865,UIM2LT,F4LBK,66.5
20866,UIM2LT,SSF1,22.7
20867,UIM2LT,PWC52A,68.0
20868,UIM2LT,UPT2FL,22.8
20869,UIM2LT,SGDMRC11A,87.75
20870,UIM2RSLT,PTM30,139.0
20871,UIM2RSLT,MRB12B,67.75
20872,UIM2RSLT,SODC1,118.0
20873,UIM2RSLT,PPK300,25.5
20874,UIM2RSLT,KACKFLTCLNR,22.5
20875,UIM2RSLT,TPM16GRN,51.0
20876,UIM2RSLT,MAGSTRIP,37.25
20877,UIM2RSLT,CSSD1R,76.0
20878,UIM2RSLT,KASS13,91.5
20879,UIM2RSLT,KACKMCFIBER1,6.3
20880,UIM325,UPT2FL,22.8
20881,UIM325,F4LBK,66.5
20882,UIM325,BLPBTW4,66.75
20883,UIM325,SSFP2,23.7
20884,UIM325,TMS4E,61.5
20885,UIM325,SSF1,22.7
20886,UIM325,SSFP1,23.7
20887,UIM325,UIM2RSLT,38.5
20888,UIM325,UIM225,28.75
20889,UIM325,84CF,52.0
20890,UKBU10,MAGDISH,42.5
20891,UKBU10,PTM2,33.25
20892,UKBU10,UKBU10,10.2
20893,UKBU10,MAGSTRIP,37.25
20894,UKBU10,MAGTRAY,75.75
20895,UKBU10,KACKMCFIBER1,6.3
20896,UKBU10,MAGMINI,34.75
20897,UKBU10,PLRK21,51.0
20898,UKBU10,MAGMAT,88.25
20899,UKBU10,PPK300,25.5
20900,UPT2FL,UPT2FL,22.8
20901,UPT2FL,490CF,90.5
20902,UPT2FL,PT5C,16.8
20903,UPT2FL,UPT35,30.75
20904,UPT2FL,PT28E,21.25
20905,UPT2FL,GA294,23.55
20906,UPT2FL,110TMDY,177.5
20907,UPT2FL,PTM30,139.0
20908,UPT2FL,TKF72,129.0
20909,UPT2FL,GA265A,30.5
20910,UPT35,F80,142.0
20911,UPT35,212SFSMY,391.0
20912,UPT35,S9706KRA,51.25
20913,UPT35,PWC6,30.75
20914,UPT35,317AMMPC,895.0
20915,UPT35,212FSMY,260.0
20916,UPT35,UPT35,30.75
20917,UPT35,206EAU,205.5
20918,UPT35,SOEXM710,510.0
20919,UPT35,TMXK60,28.75
20920,UPT65,GA294,23.55
20921,UPT65,F4LBK,66.5
20922,UPT65,UPT2FL,22.8
20923,UPT65,UIM225,28.75
20924,UPT65,PHT5,17.15
20925,UPT65,HBBD24,137.5
20926,UPT65,SGASA104BR,125.5
20927,UPT65,UPT65,41.5
20928,UPT65,PT40B,38.0
20929,UPT65,UIM2RSLT,38.5
20930,UPTLP2,20SSD,15.5
20931,UPTLP2,SSF1,22.7
20932,UPTLP2,A3046,57.5
20933,UPTLP2,SGDMRC11A,87.75
20934,UPTLP2,14V,88.75
20935,UPTLP2,340SSDP,22.3
20936,UPTLP2,SGDMRCE44,107.0
20937,UPTLP2,A106,50.25
20938,UPTLP2,208CCP,50.5
20939,UPTLP2,1412A,53.0
20940,UPTM65K,SPBS36AR,170.5
20941,UPTM65K,206EAU,205.5
20942,UPTM65K,CSA8CR,40.25
20943,UPTM65K,YA4275,121.5
20944,UPTM65K,HBBD32,154.0
20945,UPTM65K,F80,142.0
20946,UPTM65K,PL307ACF,188.0
20947,UPTM65K,317AMMPC,895.0
20948,UPTM65K,UPTM65K,57.75
20949,UPTM65K,FX80B,179.5
20950,US710,2420A,83.75
20951,US710,A98A,62.25
20952,US710,A106,50.25
20953,US710,30SSD,18.3
20954,US710,A179A,56.5
20955,US710,A50A,142.0
20956,US710,14V,88.75
20957,US710,A159,55.5
20958,US710,2006IT,153.0
20959,US710,208CCP,50.5
20960,US711,1412A,53.0
20961,US711,10SSD,12.55
20962,US711,7031A,45.5
20963,US711,30SSD,18.3
20964,US711,A106,50.25
20965,US711,20SSD,15.5
20966,US711,2006IT,153.0
20967,US711,340SSDP,22.3
20968,US711,A127,45.5
20969,US711,14V,88.75
20970,US712,10SSD,12.55
20971,US712,20SSD,15.5
20972,US712,2420A,83.75
20973,US712,2006IT,153.0
20974,US712,7031A,45.5
20975,US712,A159,55.5
20976,US712,30SSD,18.3
20977,US712,14V,88.75
20978,US712,14V12,92.0
20979,US712,A36A,134.5
20980,USS103,1412A,53.0
20981,USS103,10SSD,12.55
20982,USS103,ACT407,42.5
20983,USS103,340SSDP,22.3
20984,USS103,A106,50.25
20985,USS103,14V,88.75
20986,USS103,A129,46.75
20987,USS103,DDG16,96.75
20988,USS103,TPM16EM,43.0
20989,USS103,PPC1A,3.05
20990,UTK100,EC-USB-C-3A,43.25
20991,UTK100,SGASA204CR,67.25
20992,UTK100,HSG319,53.5
20993,UTK100,OEXM6B,38.25
20994,UTK100,GSAF1F,27.0
20995,UTK100,SGDX80BR,219.5
20996,UTK100,PPC710BK,318.0
20997,UTK100,BP16B,54.5
20998,UTK100,FXK3,34.25
20999,UTK100,212SFSMY,391.0
21000,UTK150,110TMDY,177.5
21001,UTK150,211FY,246.0
21002,UTK150,F80,142.0
21003,UTK150,SGASA204CR,67.25
21004,UTK150,PL400B,235.5
21005,UTK150,YA337A,28.0
21006,UTK150,214IMFMYA,266.0
21007,UTK150,OEXM80B,39.75
21008,UTK150,SGDX80BR,219.5
21009,UTK150,OEXM90B,41.0
21010,UTS105A,112TMMDSY,307.0
21011,UTS105A,2003LN,171.0
21012,UTS105A,209TFSMYA,326.0
21013,UTS105A,218AFP,735.0
21014,UTS105A,305SIMMY,354.0
21015,UTS105A,208EFTABMY,258.0
21016,UTS105A,209FUMY,605.0
21017,UTS105A,303SXWKL,240.0
21018,UTS105A,210AFSP,371.0
21019,UTS105A,307ESAY,304.0
21020,UTV614A,10SSD,12.55
21021,UTV614A,14V,88.75
21022,UTV614A,2006IT,153.0
21023,UTV614A,14V12,92.0
21024,UTV614A,20SSD,15.5
21025,UTV614A,2420A,83.75
21026,UTV614A,340SSDP,22.3
21027,UTV614A,A159,55.5
21028,UTV614A,208CCP,50.5
21029,UTV614A,30SSD,18.3
21030,UTV615A,1412A,53.0
21031,UTV615A,14V,88.75
21032,UTV615A,10SSD,12.55
21033,UTV615A,208CCP,50.5
21034,UTV615A,A127,45.5
21035,UTV615A,A129,46.75
21036,UTV615A,2420A,83.75
21037,UTV615A,2006IT,153.0
21038,UTV615A,30SSD,18.3
21039,UTV615A,340SSDP,22.3
21040,UTV616A,14V,88.75
21041,UTV616A,10SSD,12.55
21042,UTV616A,7031A,45.5
21043,UTV616A,208CCP,50.5
21044,UTV616A,2006IT,153.0
21045,UTV616A,14V12,92.0
21046,UTV616A,340SSDP,22.3
21047,UTV616A,2420A,83.75
21048,UTV616A,1412A,53.0
21049,UTV616A,20SSD,15.5
21050,UTV617A,208CCP,50.5
21051,UTV617A,340SSDP,22.3
21052,UTV617A,14V12,92.0
21053,UTV617A,30SSD,18.3
21054,UTV617A,14V,88.75
21055,UTV617A,7031A,45.5
21056,UTV617A,2420A,83.75
21057,UTV617A,2006IT,153.0
21058,UTV617A,20SSD,15.5
21059,UTV617A,1412A,53.0
21060,UTV618A,7031A,45.5
21061,UTV618A,A127,45.5
21062,UTV618A,14V,88.75
21063,UTV618A,20SSD,15.5
21064,UTV618A,340SSDP,22.3
21065,UTV618A,10SSD,12.55
21066,UTV618A,14V12,92.0
21067,UTV618A,A106,50.25
21068,UTV618A,2006IT,153.0
21069,UTV618A,2420A,83.75
21070,VAC201,206SFSUM,473.0
21071,VAC201,112TMMDSY,307.0
21072,VAC201,131TMPB,785.0
21073,VAC201,110RTSMA,213.0
21074,VAC201,208EFTABMY,258.0
21075,VAC201,13ELECTBP14KIT,955.0
21076,VAC201,SGD153BR,26.75
21077,VAC201,206EFAML,236.25
21078,VAC201,209FUMY,605.0
21079,VAC201,MT302,63.25
21080,VGP104,7031A,45.5
21081,VGP104,208CCP,50.5
21082,VGP104,30SSD,18.3
21083,VGP104,1412A,53.0
21084,VGP104,340SSDP,22.3
21085,VGP104,10SSD,12.55
21086,VGP104,14V12,92.0
21087,VGP104,2420A,83.75
21088,VGP104,2006IT,153.0
21089,VGP104,20SSD,15.5
21090,VGP12406,14V12,92.0
21091,VGP12406,14V,88.75
21092,VGP12406,10SSD,12.55
21093,VGP12406,1412A,53.0
21094,VGP12406,7031A,45.5
21095,VGP12406,208CCP,50.5
21096,VGP12406,2420A,83.75
21097,VGP12406,2006IT,153.0
21098,VGP12406,20SSD,15.5
21099,VGP12406,340SSDP,22.3
21100,VGP12412,10SSD,12.55
21101,VGP12412,14V,88.75
21102,VGP12412,1412A,53.0
21103,VGP12412,14V12,92.0
21104,VGP12412,20SSD,15.5
21105,VGP12412,30SSD,18.3
21106,VGP12412,2420A,83.75
21107,VGP12412,340SSDP,22.3
21108,VGP12412,208CCP,50.5
21109,VGP12412,A106,50.25
21110,VGP12418,14V12,92.0
21111,VGP12418,1412A,53.0
21112,VGP12418,10SSD,12.55
21113,VGP12418,14V,88.75
21114,VGP12418,30SSD,18.3
21115,VGP12418,208CCP,50.5
21116,VGP12418,2420A,83.75
21117,VGP12418,20SSD,15.5
21118,VGP12418,340SSDP,22.3
21119,VGP12418,7031A,45.5
21120,VGP12509,14V,88.75
21121,VGP12509,10SSD,12.55
21122,VGP12509,14V12,92.0
21123,VGP12509,1412A,53.0
21124,VGP12509,208CCP,50.5
21125,VGP12509,7031A,45.5
21126,VGP12509,340SSDP,22.3
21127,VGP12509,2420A,83.75
21128,VGP12509,30SSD,18.3
21129,VGP12509,20SSD,15.5
21130,VGP12808,1412A,53.0
21131,VGP12808,14V12,92.0
21132,VGP12808,10SSD,12.55
21133,VGP12808,14V,88.75
21134,VGP12808,2420A,83.75
21135,VGP12808,30SSD,18.3
21136,VGP12808,208CCP,50.5
21137,VGP12808,2006IT,153.0
21138,VGP12808,20SSD,15.5
21139,VGP12808,7031A,45.5
21140,VGP22412,1412A,53.0
21141,VGP22412,2006IT,153.0
21142,VGP22412,10SSD,12.55
21143,VGP22412,208CCP,50.5
21144,VGP22412,14V12,92.0
21145,VGP22412,7031A,45.5
21146,VGP22412,14V,88.75
21147,VGP22412,20SSD,15.5
21148,VGP22412,340SSDP,22.3
21149,VGP22412,2420A,83.75
21150,VGP22418,1412A,53.0
21151,VGP22418,10SSD,12.55
21152,VGP22418,14V,88.75
21153,VGP22418,14V12,92.0
21154,VGP22418,2420A,83.75
21155,VGP22418,2006IT,153.0
21156,VGP22418,30SSD,18.3
21157,VGP22418,340SSDP,22.3
21158,VGP22418,7031A,45.5
21159,VGP22418,208CCP,50.5
21160,VO1012B,A50A,142.0
21161,VO1012B,208CCP,50.5
21162,VO1012B,A159,55.5
21163,VO1012B,A3046,57.5
21164,VO1012B,2006IT,153.0
21165,VO1012B,2420A,83.75
21166,VO1012B,A36A,134.5
21167,VO1012B,14V12,92.0
21168,VO1012B,1412A,53.0
21169,VO1012B,14V,88.75
21170,VO1416B,A3046,57.5
21171,VO1416B,A36A,134.5
21172,VO1416B,10SSD,12.55
21173,VO1416B,A159,55.5
21174,VO1416B,2006IT,153.0
21175,VO1416B,7031A,45.5
21176,VO1416B,A50A,142.0
21177,VO1416B,A127,45.5
21178,VO1416B,30SSD,18.3
21179,VO1416B,2420A,83.75
21180,VO1820B,208CCP,50.5
21181,VO1820B,340SSDP,22.3
21182,VO1820B,7031A,45.5
21183,VO1820B,1412A,53.0
21184,VO1820B,A106,50.25
21185,VO1820B,14V12,92.0
21186,VO1820B,A50A,142.0
21187,VO1820B,30SSD,18.3
21188,VO1820B,A129,46.75
21189,VO1820B,2006IT,153.0
21190,VO2224B,7031A,45.5
21191,VO2224B,14V,88.75
21192,VO2224B,14V12,92.0
21193,VO2224B,2420A,83.75
21194,VO2224B,208CCP,50.5
21195,VO2224B,A50A,142.0
21196,VO2224B,A159,55.5
21197,VO2224B,20SSD,15.5
21198,VO2224B,A3046,57.5
21199,VO2224B,A106,50.25
21200,VO2628B,30SSD,18.3
21201,VO2628B,A127,45.5
21202,VO2628B,208CCP,50.5
21203,VO2628B,14V12,92.0
21204,VO2628B,2006IT,153.0
21205,VO2628B,A3046,57.5
21206,VO2628B,2420A,83.75
21207,VO2628B,10SSD,12.55
21208,VO2628B,14V,88.75
21209,VO2628B,340SSDP,22.3
21210,VO3032B,340SSDP,22.3
21211,VO3032B,7031A,45.5
21212,VO3032B,2006IT,153.0
21213,VO3032B,14V12,92.0
21214,VO3032B,A50A,142.0
21215,VO3032B,A127,45.5
21216,VO3032B,30SSD,18.3
21217,VO3032B,A129,46.75
21218,VO3032B,2420A,83.75
21219,VO3032B,A159,55.5
21220,VO806B,110TMDY,177.5
21221,VO806B,110STMDY,284.0
21222,VO806B,61CF,58.5
21223,VO806B,211FY,246.0
21224,VO806B,F80,142.0
21225,VO806B,VS807B,379.0
21226,VO806B,FXK3,34.25
21227,VO806B,EC-USB-C-3A,43.25
21228,VO806B,FXK6,42.0
21229,VO806B,OEX711B,645.0
21230,VS807B,OEX10B,39.75
21231,VS807B,OEX8B,39.75
21232,VS807B,F80,142.0
21233,VS807B,OEX711B,645.0
21234,VS807B,61CF,58.5
21235,VS807B,110TMDY,177.5
21236,VS807B,110STMDY,284.0
21237,VS807B,211FY,246.0
21238,VS807B,OEX11B,39.75
21239,VS807B,T72,115.5
21240,VS814A,VS814A,1035.0
21241,VS814A,SOEXM8,41.0
21242,VS814A,PWZ2A,99.75
21243,VS814A,SOXRR707A,400.0
21244,VS814A,110STMDY,284.0
21245,VS814A,SOEXM705,412.0
21246,VS814A,PWZ1A,89.75
21247,VS814A,110TMDY,177.5
21248,VS814A,VS807B,379.0
21249,VS814A,SOEXM710,510.0
21250,VSC4KT,2006IT,153.0
21251,VSC4KT,14V12,92.0
21252,VSC4KT,10SSD,12.55
21253,VSC4KT,208CCP,50.5
21254,VSC4KT,14V,88.75
21255,VSC4KT,1412A,53.0
21256,VSC4KT,20SSD,15.5
21257,VSC4KT,BTG8,43.75
21258,VSC4KT,B240B,72.75
21259,VSC4KT,TMM5.5,20.8
21260,VSC4KT-1,1412A,53.0
21261,VSC4KT-1,20SSD,15.5
21262,VSC4KT-1,208CCP,50.5
21263,VSC4KT-1,10SSD,12.55
21264,VSC4KT-1,14V,88.75
21265,VSC4KT-1,2006IT,153.0
21266,VSC4KT-1,30SSD,18.3
21267,VSC4KT-1,14V12,92.0
21268,VSC4KT-1,2420A,83.75
21269,VSC4KT-1,A127,45.5
21270,VSC4KT-2,10SSD,12.55
21271,VSC4KT-2,30SSD,18.3
21272,VSC4KT-2,2420A,83.75
21273,VSC4KT-2,208CCP,50.5
21274,VSC4KT-2,14V12,92.0
21275,VSC4KT-2,2006IT,153.0
21276,VSC4KT-2,14V,88.75
21277,VSC4KT-2,1412A,53.0
21278,VSC4KT-2,20SSD,15.5
21279,VSC4KT-2,340SSDP,22.3
21280,VSM807B,RXFS605B,296.0
21281,VSM807B,210FRHMA,292.0
21282,VSM807B,OEXM90B,41.0
21283,VSM807B,OEXM80B,39.75
21284,VSM807B,SOEXM8,41.0
21285,VSM807B,SOEXM710,510.0
21286,VSM807B,PHG1055BK,325.0
21287,VSM807B,SOEX710,497.0
21288,VSM807B,PBS704,326.0
21289,VSM807B,SOXRR707A,400.0
21290,VWB1C,A127,45.5
21291,VWB1C,208CCP,50.5
21292,VWB1C,14V12,92.0
21293,VWB1C,340SSDP,22.3
21294,VWB1C,A129,46.75
21295,VWB1C,2006IT,153.0
21296,VWB1C,7031A,45.5
21297,VWB1C,30SSD,18.3
21298,VWB1C,20SSD,15.5
21299,VWB1C,A159,55.5
21300,VWB2B,A50A,142.0
21301,VWB2B,A129,46.75
21302,VWB2B,10SSD,12.55
21303,VWB2B,1412A,53.0
21304,VWB2B,A98M,66.5
21305,VWB2B,A179A,56.5
21306,VWB2B,7031A,45.5
21307,VWB2B,340SSDP,22.3
21308,VWB2B,A98A,62.25
21309,VWB2B,A159,55.5
21310,VWB4B,14V,88.75
21311,VWB4B,208CCP,50.5
21312,VWB4B,1412A,53.0
21313,VWB4B,14V12,92.0
21314,VWB4B,2006IT,153.0
21315,VWB4B,10SSD,12.55
21316,VWB4B,7031A,45.5
21317,VWB4B,2420A,83.75
21318,VWB4B,20SSD,15.5
21319,VWB4B,340SSDP,22.3
21320,VWB5B,208CCP,50.5
21321,VWB5B,A106,50.25
21322,VWB5B,2420A,83.75
21323,VWB5B,2006IT,153.0
21324,VWB5B,7031A,45.5
21325,VWB5B,1412A,53.0
21326,VWB5B,30SSD,18.3
21327,VWB5B,10SSD,12.55
21328,VWB5B,340SSDP,22.3
21329,VWB5B,20SSD,15.5
21330,VWB7B,110RTSMA,213.0
21331,VWB7B,1412A,53.0
21332,VWB7B,112TMMDSY,307.0
21333,VWB7B,14V,88.75
21334,VWB7B,QD3R150A,510.0
21335,VWB7B,307ESAY,304.0
21336,VWB7B,10SSD,12.55
21337,VWB7B,131TMPB,785.0
21338,VWB7B,208CCP,50.5
21339,VWB7B,13ELECTBP14KIT,955.0
21340,VWB8B,PHG1055BK,325.0
21341,VWB8B,218AFP,735.0
21342,VWB8B,222AFSMP,965.0
21343,VWB8B,206ESSPKPLG2,417.0
21344,VWB8B,131TMPB,785.0
21345,VWB8B,305SIMMY,354.0
21346,VWB8B,SOEXM8,41.0
21347,VWB8B,210AFSP,371.0
21348,VWB8B,CSA8CR,40.25
21349,VWB8B,FBST338,43.25
21350,WELDGOGLEKT,14V12,92.0
21351,WELDGOGLEKT,1412A,53.0
21352,WELDGOGLEKT,10SSD,12.55
21353,WELDGOGLEKT,14V,88.75
21354,WELDGOGLEKT,30SSD,18.3
21355,WELDGOGLEKT,2006IT,153.0
